"","YEAR","NREC","NCRN","RECON","X20LP","CRSQ","VRSQ","RE","CE","ACT","X20LP.1"
"1",530,4,1,0.794,0.188,0.322,0.314,0.26,0.234,-99.999,-99.999
"2",531,4,1,0.401,-0.01,0.322,0.314,0.26,0.234,-99.999,-99.999
"3",532,4,1,2.099,-0.202,0.322,0.314,0.26,0.234,-99.999,-99.999
"4",533,4,1,-1.773,-0.375,0.322,0.314,0.26,0.234,-99.999,-99.999
"5",534,4,1,-2.807,-0.501,0.322,0.314,0.26,0.234,-99.999,-99.999
"6",535,4,1,-1.859,-0.565,0.322,0.314,0.26,0.234,-99.999,-99.999
"7",536,4,1,-1.322,-0.567,0.322,0.314,0.26,0.234,-99.999,-99.999
"8",537,4,1,-0.643,-0.524,0.322,0.314,0.26,0.234,-99.999,-99.999
"9",538,4,1,0.711,-0.458,0.322,0.314,0.26,0.234,-99.999,-99.999
"10",539,4,1,0.389,-0.393,0.322,0.314,0.26,0.234,-99.999,-99.999
"11",540,4,1,-1.271,-0.341,0.322,0.314,0.26,0.234,-99.999,-99.999
"12",541,4,1,0.237,-0.311,0.322,0.314,0.26,0.234,-99.999,-99.999
"13",542,4,1,-0.007,-0.317,0.322,0.314,0.26,0.234,-99.999,-99.999
"14",543,4,1,1.249,-0.368,0.322,0.314,0.26,0.234,-99.999,-99.999
"15",544,4,1,2.158,-0.469,0.322,0.314,0.26,0.234,-99.999,-99.999
"16",545,4,1,-1.655,-0.608,0.322,0.314,0.26,0.234,-99.999,-99.999
"17",546,4,1,-2.873,-0.758,0.322,0.314,0.26,0.234,-99.999,-99.999
"18",547,4,1,-0.133,-0.894,0.322,0.314,0.26,0.234,-99.999,-99.999
"19",548,4,1,-0.207,-1.009,0.322,0.314,0.26,0.234,-99.999,-99.999
"20",549,4,1,-3.624,-1.091,0.322,0.314,0.26,0.234,-99.999,-99.999
"21",550,4,1,-1.885,-1.126,0.322,0.314,0.26,0.234,-99.999,-99.999
"22",551,4,1,-0.37,-1.116,0.322,0.314,0.26,0.234,-99.999,-99.999
"23",552,4,1,-1.124,-1.073,0.322,0.314,0.26,0.234,-99.999,-99.999
"24",553,4,1,-2.603,-1.003,0.322,0.314,0.26,0.234,-99.999,-99.999
"25",554,4,1,-0.767,-0.914,0.322,0.314,0.26,0.234,-99.999,-99.999
"26",555,4,1,0.063,-0.826,0.322,0.314,0.26,0.234,-99.999,-99.999
"27",556,4,1,-0.282,-0.758,0.322,0.314,0.26,0.234,-99.999,-99.999
"28",557,4,1,0.904,-0.721,0.322,0.314,0.26,0.234,-99.999,-99.999
"29",558,4,1,1.56,-0.721,0.322,0.314,0.26,0.234,-99.999,-99.999
"30",559,4,1,-2.061,-0.748,0.322,0.314,0.26,0.234,-99.999,-99.999
"31",560,4,1,-2.123,-0.776,0.322,0.314,0.26,0.234,-99.999,-99.999
"32",561,4,1,0.01,-0.788,0.322,0.314,0.26,0.234,-99.999,-99.999
"33",562,4,1,-1.851,-0.775,0.322,0.314,0.26,0.234,-99.999,-99.999
"34",563,4,1,-3.207,-0.726,0.322,0.314,0.26,0.234,-99.999,-99.999
"35",564,4,1,0.535,-0.641,0.322,0.314,0.26,0.234,-99.999,-99.999
"36",565,4,1,0.064,-0.537,0.322,0.314,0.26,0.234,-99.999,-99.999
"37",566,4,1,-0.777,-0.425,0.322,0.314,0.26,0.234,-99.999,-99.999
"38",567,4,1,-0.04,-0.309,0.322,0.314,0.26,0.234,-99.999,-99.999
"39",568,4,1,-1.584,-0.198,0.322,0.314,0.26,0.234,-99.999,-99.999
"40",569,4,1,0.192,-0.098,0.322,0.314,0.26,0.234,-99.999,-99.999
"41",570,4,1,0.545,-0.027,0.322,0.314,0.26,0.234,-99.999,-99.999
"42",571,4,1,1.415,0.001,0.322,0.314,0.26,0.234,-99.999,-99.999
"43",572,4,1,0.324,-0.023,0.322,0.314,0.26,0.234,-99.999,-99.999
"44",573,4,1,3.069,-0.097,0.322,0.314,0.26,0.234,-99.999,-99.999
"45",574,4,1,-0.073,-0.21,0.322,0.314,0.26,0.234,-99.999,-99.999
"46",575,4,1,-2.716,-0.33,0.322,0.314,0.26,0.234,-99.999,-99.999
"47",576,4,1,-0.434,-0.42,0.322,0.314,0.26,0.234,-99.999,-99.999
"48",577,4,1,-2.53,-0.462,0.322,0.314,0.26,0.234,-99.999,-99.999
"49",578,4,1,-1.857,-0.444,0.322,0.314,0.26,0.234,-99.999,-99.999
"50",579,4,1,-1.85,-0.367,0.322,0.314,0.26,0.234,-99.999,-99.999
"51",580,4,1,-0.154,-0.252,0.322,0.314,0.26,0.234,-99.999,-99.999
"52",581,4,1,2.765,-0.128,0.322,0.314,0.26,0.234,-99.999,-99.999
"53",582,4,1,0.391,-0.022,0.322,0.314,0.26,0.234,-99.999,-99.999
"54",583,4,1,-0.072,0.058,0.322,0.314,0.26,0.234,-99.999,-99.999
"55",584,4,1,2.015,0.111,0.322,0.314,0.26,0.234,-99.999,-99.999
"56",585,4,1,-0.658,0.141,0.322,0.314,0.26,0.234,-99.999,-99.999
"57",586,4,1,-0.922,0.161,0.322,0.314,0.26,0.234,-99.999,-99.999
"58",587,4,1,2.17,0.18,0.322,0.314,0.26,0.234,-99.999,-99.999
"59",588,4,1,-1.658,0.203,0.322,0.314,0.26,0.234,-99.999,-99.999
"60",589,4,1,-2.529,0.242,0.322,0.314,0.26,0.234,-99.999,-99.999
"61",590,4,1,1.102,0.296,0.322,0.314,0.26,0.234,-99.999,-99.999
"62",591,4,1,0.511,0.345,0.322,0.314,0.26,0.234,-99.999,-99.999
"63",592,4,1,1.454,0.369,0.322,0.314,0.26,0.234,-99.999,-99.999
"64",593,4,1,2.371,0.354,0.322,0.314,0.26,0.234,-99.999,-99.999
"65",594,4,1,0.306,0.293,0.322,0.314,0.26,0.234,-99.999,-99.999
"66",595,4,1,0.68,0.199,0.322,0.314,0.26,0.234,-99.999,-99.999
"67",596,4,1,-2.534,0.084,0.322,0.314,0.26,0.234,-99.999,-99.999
"68",597,4,1,1.769,-0.038,0.322,0.314,0.26,0.234,-99.999,-99.999
"69",598,4,1,0.581,-0.168,0.322,0.314,0.26,0.234,-99.999,-99.999
"70",599,4,1,-1.721,-0.295,0.322,0.314,0.26,0.234,-99.999,-99.999
"71",600,4,1,-0.17,-0.407,0.322,0.314,0.26,0.234,-99.999,-99.999
"72",601,4,1,-1.077,-0.498,0.322,0.314,0.26,0.234,-99.999,-99.999
"73",602,4,1,-0.774,-0.561,0.322,0.314,0.26,0.234,-99.999,-99.999
"74",603,4,1,-0.206,-0.597,0.322,0.314,0.26,0.234,-99.999,-99.999
"75",604,4,1,-2.171,-0.606,0.322,0.314,0.26,0.234,-99.999,-99.999
"76",605,4,1,0.768,-0.589,0.322,0.314,0.26,0.234,-99.999,-99.999
"77",606,4,1,0.31,-0.555,0.322,0.314,0.26,0.234,-99.999,-99.999
"78",607,4,1,-2.842,-0.503,0.322,0.314,0.26,0.234,-99.999,-99.999
"79",608,4,1,0.223,-0.432,0.322,0.314,0.26,0.234,-99.999,-99.999
"80",609,4,1,-1.582,-0.349,0.322,0.314,0.26,0.234,-99.999,-99.999
"81",610,4,1,-0.021,-0.267,0.322,0.314,0.26,0.234,-99.999,-99.999
"82",611,4,1,2.915,-0.202,0.322,0.314,0.26,0.234,-99.999,-99.999
"83",612,4,1,0.065,-0.168,0.322,0.314,0.26,0.234,-99.999,-99.999
"84",613,4,1,-1.819,-0.156,0.322,0.314,0.26,0.234,-99.999,-99.999
"85",614,4,1,1.483,-0.154,0.322,0.314,0.26,0.234,-99.999,-99.999
"86",615,4,1,-1.945,-0.158,0.322,0.314,0.26,0.234,-99.999,-99.999
"87",616,4,1,-1.118,-0.159,0.322,0.314,0.26,0.234,-99.999,-99.999
"88",617,4,1,0.783,-0.157,0.322,0.314,0.26,0.234,-99.999,-99.999
"89",618,4,1,0.174,-0.161,0.322,0.314,0.26,0.234,-99.999,-99.999
"90",619,4,1,1.258,-0.176,0.322,0.314,0.26,0.234,-99.999,-99.999
"91",620,4,1,0.16,-0.198,0.322,0.314,0.26,0.234,-99.999,-99.999
"92",621,4,1,-2.402,-0.215,0.322,0.314,0.26,0.234,-99.999,-99.999
"93",622,4,1,-0.078,-0.213,0.322,0.314,0.26,0.234,-99.999,-99.999
"94",623,4,1,-0.487,-0.191,0.322,0.314,0.26,0.234,-99.999,-99.999
"95",624,4,1,-2.052,-0.153,0.322,0.314,0.26,0.234,-99.999,-99.999
"96",625,4,1,1.753,-0.105,0.322,0.314,0.26,0.234,-99.999,-99.999
"97",626,4,1,0.283,-0.065,0.322,0.314,0.26,0.234,-99.999,-99.999
"98",627,4,1,-0.362,-0.041,0.322,0.314,0.26,0.234,-99.999,-99.999
"99",628,4,1,1.571,-0.036,0.322,0.314,0.26,0.234,-99.999,-99.999
"100",629,4,1,0.318,-0.05,0.322,0.314,0.26,0.234,-99.999,-99.999
"101",630,4,1,0.171,-0.077,0.322,0.314,0.26,0.234,-99.999,-99.999
"102",631,4,1,-0.626,-0.101,0.322,0.314,0.26,0.234,-99.999,-99.999
"103",632,4,1,-2.558,-0.107,0.322,0.314,0.26,0.234,-99.999,-99.999
"104",633,4,1,-2.151,-0.087,0.322,0.314,0.26,0.234,-99.999,-99.999
"105",634,4,1,1.429,-0.053,0.322,0.314,0.26,0.234,-99.999,-99.999
"106",635,4,1,2.672,-0.031,0.322,0.314,0.26,0.234,-99.999,-99.999
"107",636,4,1,2.328,-0.037,0.322,0.314,0.26,0.234,-99.999,-99.999
"108",637,4,1,-0.574,-0.063,0.322,0.314,0.26,0.234,-99.999,-99.999
"109",638,4,1,-2.771,-0.083,0.322,0.314,0.26,0.234,-99.999,-99.999
"110",639,4,1,-2.554,-0.074,0.322,0.314,0.26,0.234,-99.999,-99.999
"111",640,4,1,0.646,-0.035,0.322,0.314,0.26,0.234,-99.999,-99.999
"112",641,4,1,0.287,0.015,0.322,0.314,0.26,0.234,-99.999,-99.999
"113",642,4,1,2.036,0.058,0.322,0.314,0.26,0.234,-99.999,-99.999
"114",643,4,1,0.649,0.082,0.322,0.314,0.26,0.234,-99.999,-99.999
"115",644,4,1,-1.104,0.089,0.322,0.314,0.26,0.234,-99.999,-99.999
"116",645,4,1,-1.527,0.088,0.322,0.314,0.26,0.234,-99.999,-99.999
"117",646,4,1,0.778,0.074,0.322,0.314,0.26,0.234,-99.999,-99.999
"118",647,4,1,1.33,0.036,0.322,0.314,0.26,0.234,-99.999,-99.999
"119",648,4,1,2.569,-0.037,0.322,0.314,0.26,0.234,-99.999,-99.999
"120",649,4,1,-1.35,-0.14,0.322,0.314,0.26,0.234,-99.999,-99.999
"121",650,4,1,-1.748,-0.251,0.322,0.314,0.26,0.234,-99.999,-99.999
"122",651,4,1,0.845,-0.355,0.322,0.314,0.26,0.234,-99.999,-99.999
"123",652,4,1,-0.477,-0.447,0.322,0.314,0.26,0.234,-99.999,-99.999
"124",653,4,1,-2.679,-0.516,0.322,0.314,0.26,0.234,-99.999,-99.999
"125",654,4,1,-1.274,-0.552,0.322,0.314,0.26,0.234,-99.999,-99.999
"126",655,4,1,0.353,-0.561,0.322,0.314,0.26,0.234,-99.999,-99.999
"127",656,4,1,-0.281,-0.557,0.322,0.314,0.26,0.234,-99.999,-99.999
"128",657,4,1,-1,-0.546,0.322,0.314,0.26,0.234,-99.999,-99.999
"129",658,4,1,1.003,-0.534,0.322,0.314,0.26,0.234,-99.999,-99.999
"130",659,4,1,-1.32,-0.526,0.322,0.314,0.26,0.234,-99.999,-99.999
"131",660,4,1,1.285,-0.518,0.322,0.314,0.26,0.234,-99.999,-99.999
"132",661,4,1,-1.735,-0.509,0.322,0.314,0.26,0.234,-99.999,-99.999
"133",662,4,1,-2.175,-0.485,0.322,0.314,0.26,0.234,-99.999,-99.999
"134",663,4,1,-0.006,-0.444,0.322,0.314,0.26,0.234,-99.999,-99.999
"135",664,4,1,0.002,-0.394,0.322,0.314,0.26,0.234,-99.999,-99.999
"136",665,4,1,-0.103,-0.341,0.322,0.314,0.26,0.234,-99.999,-99.999
"137",666,4,1,-1.505,-0.291,0.322,0.314,0.26,0.234,-99.999,-99.999
"138",667,4,1,0.374,-0.247,0.322,0.314,0.26,0.234,-99.999,-99.999
"139",668,4,1,1.57,-0.219,0.322,0.314,0.26,0.234,-99.999,-99.999
"140",669,4,1,0.379,-0.213,0.322,0.314,0.26,0.234,-99.999,-99.999
"141",670,4,1,-0.256,-0.221,0.322,0.314,0.26,0.234,-99.999,-99.999
"142",671,4,1,-1.971,-0.226,0.322,0.314,0.26,0.234,-99.999,-99.999
"143",672,4,1,-1.257,-0.217,0.322,0.314,0.26,0.234,-99.999,-99.999
"144",673,4,1,0.01,-0.194,0.322,0.314,0.26,0.234,-99.999,-99.999
"145",674,4,1,1.607,-0.165,0.322,0.314,0.26,0.234,-99.999,-99.999
"146",675,4,1,1.567,-0.139,0.322,0.314,0.26,0.234,-99.999,-99.999
"147",676,4,1,-1.402,-0.107,0.322,0.314,0.26,0.234,-99.999,-99.999
"148",677,4,1,-2.897,-0.05,0.322,0.314,0.26,0.234,-99.999,-99.999
"149",678,4,1,-0.475,0.042,0.322,0.314,0.26,0.234,-99.999,-99.999
"150",679,4,1,-1.231,0.156,0.322,0.314,0.26,0.234,-99.999,-99.999
"151",680,4,1,1.904,0.27,0.322,0.314,0.26,0.234,-99.999,-99.999
"152",681,4,1,2.946,0.355,0.322,0.314,0.26,0.234,-99.999,-99.999
"153",682,4,1,2.234,0.393,0.322,0.314,0.26,0.234,-99.999,-99.999
"154",683,4,1,-1.894,0.39,0.322,0.314,0.26,0.234,-99.999,-99.999
"155",684,4,1,1.171,0.363,0.322,0.314,0.26,0.234,-99.999,-99.999
"156",685,4,1,-0.177,0.321,0.322,0.314,0.26,0.234,-99.999,-99.999
"157",686,4,1,-1.326,0.271,0.322,0.314,0.26,0.234,-99.999,-99.999
"158",687,4,1,1.092,0.216,0.322,0.314,0.26,0.234,-99.999,-99.999
"159",688,4,1,0.317,0.151,0.322,0.314,0.26,0.234,-99.999,-99.999
"160",689,4,1,-0.594,0.073,0.322,0.314,0.26,0.234,-99.999,-99.999
"161",690,4,1,0.47,-0.019,0.322,0.314,0.26,0.234,-99.999,-99.999
"162",691,4,1,2.03,-0.131,0.322,0.314,0.26,0.234,-99.999,-99.999
"163",692,4,1,0.427,-0.261,0.322,0.314,0.26,0.234,-99.999,-99.999
"164",693,4,1,-3.77,-0.393,0.322,0.314,0.26,0.234,-99.999,-99.999
"165",694,4,1,0.221,-0.506,0.322,0.314,0.26,0.234,-99.999,-99.999
"166",695,4,1,0.317,-0.602,0.322,0.314,0.26,0.234,-99.999,-99.999
"167",696,4,1,-2.311,-0.68,0.322,0.314,0.26,0.234,-99.999,-99.999
"168",697,4,1,1.182,-0.734,0.322,0.314,0.26,0.234,-99.999,-99.999
"169",698,4,1,-1.002,-0.767,0.322,0.314,0.26,0.234,-99.999,-99.999
"170",699,4,1,-2.545,-0.768,0.322,0.314,0.26,0.234,-99.999,-99.999
"171",700,4,1,-1.183,-0.732,0.322,0.314,0.26,0.234,-99.999,-99.999
"172",701,4,1,-0.99,-0.663,0.322,0.314,0.26,0.234,-99.999,-99.999
"173",702,4,1,-1.287,-0.575,0.322,0.314,0.26,0.234,-99.999,-99.999
"174",703,4,1,-0.172,-0.482,0.322,0.314,0.26,0.234,-99.999,-99.999
"175",704,4,1,0.98,-0.405,0.322,0.314,0.26,0.234,-99.999,-99.999
"176",705,4,1,1.29,-0.361,0.322,0.314,0.26,0.234,-99.999,-99.999
"177",706,4,1,0.96,-0.356,0.322,0.314,0.26,0.234,-99.999,-99.999
"178",707,4,1,-1.147,-0.381,0.322,0.314,0.26,0.234,-99.999,-99.999
"179",708,4,1,-3.456,-0.414,0.322,0.314,0.26,0.234,-99.999,-99.999
"180",709,4,1,0.824,-0.444,0.322,0.314,0.26,0.234,-99.999,-99.999
"181",710,4,1,2.165,-0.479,0.322,0.314,0.26,0.234,-99.999,-99.999
"182",711,4,1,-1.368,-0.517,0.322,0.314,0.26,0.234,-99.999,-99.999
"183",712,4,1,-2.052,-0.539,0.322,0.314,0.26,0.234,-99.999,-99.999
"184",713,4,1,-0.085,-0.532,0.322,0.314,0.26,0.234,-99.999,-99.999
"185",714,4,1,-2.182,-0.49,0.322,0.314,0.26,0.234,-99.999,-99.999
"186",715,4,1,-0.812,-0.412,0.322,0.314,0.26,0.234,-99.999,-99.999
"187",716,4,1,-0.051,-0.306,0.322,0.314,0.26,0.234,-99.999,-99.999
"188",717,4,1,0.529,-0.186,0.322,0.314,0.26,0.234,-99.999,-99.999
"189",718,4,1,-0.542,-0.063,0.322,0.314,0.26,0.234,-99.999,-99.999
"190",719,4,1,0.339,0.054,0.322,0.314,0.26,0.234,-99.999,-99.999
"191",720,4,1,-0.576,0.158,0.322,0.314,0.26,0.234,-99.999,-99.999
"192",721,4,1,2.332,0.238,0.322,0.314,0.26,0.234,-99.999,-99.999
"193",722,4,1,0.32,0.286,0.322,0.314,0.26,0.234,-99.999,-99.999
"194",723,4,1,-1.699,0.305,0.322,0.314,0.26,0.234,-99.999,-99.999
"195",724,4,1,-0.143,0.296,0.322,0.314,0.26,0.234,-99.999,-99.999
"196",725,4,1,2.445,0.249,0.322,0.314,0.26,0.234,-99.999,-99.999
"197",726,4,1,3.374,0.152,0.322,0.314,0.26,0.234,-99.999,-99.999
"198",727,4,1,-0.893,0.009,0.322,0.314,0.26,0.234,-99.999,-99.999
"199",728,4,1,-2.606,-0.151,0.322,0.314,0.26,0.234,-99.999,-99.999
"200",729,4,1,-0.595,-0.304,0.322,0.314,0.26,0.234,-99.999,-99.999
"201",730,4,1,-0.677,-0.443,0.322,0.314,0.26,0.234,-99.999,-99.999
"202",731,4,1,0.37,-0.57,0.322,0.314,0.26,0.234,-99.999,-99.999
"203",732,4,1,-1.374,-0.683,0.322,0.314,0.26,0.234,-99.999,-99.999
"204",733,4,1,-1.864,-0.781,0.322,0.314,0.26,0.234,-99.999,-99.999
"205",734,4,1,0.819,-0.863,0.322,0.314,0.26,0.234,-99.999,-99.999
"206",735,4,1,-1.578,-0.935,0.322,0.314,0.26,0.234,-99.999,-99.999
"207",736,4,1,-0.861,-0.996,0.322,0.314,0.26,0.234,-99.999,-99.999
"208",737,4,1,0.205,-1.045,0.322,0.314,0.26,0.234,-99.999,-99.999
"209",738,4,1,-0.746,-1.079,0.322,0.314,0.26,0.234,-99.999,-99.999
"210",739,4,1,-3.287,-1.087,0.322,0.314,0.26,0.234,-99.999,-99.999
"211",740,4,1,-1.391,-1.056,0.322,0.314,0.26,0.234,-99.999,-99.999
"212",741,4,1,-2.123,-0.99,0.322,0.314,0.26,0.234,-99.999,-99.999
"213",742,4,1,0.583,-0.897,0.322,0.314,0.26,0.234,-99.999,-99.999
"214",743,4,1,-0.494,-0.793,0.322,0.314,0.26,0.234,-99.999,-99.999
"215",744,4,1,-0.371,-0.685,0.322,0.314,0.26,0.234,-99.999,-99.999
"216",745,4,1,-0.787,-0.575,0.322,0.314,0.26,0.234,-99.999,-99.999
"217",746,4,1,-1.802,-0.464,0.322,0.314,0.26,0.234,-99.999,-99.999
"218",747,4,1,-0.605,-0.354,0.322,0.314,0.26,0.234,-99.999,-99.999
"219",748,4,1,0.457,-0.257,0.322,0.314,0.26,0.234,-99.999,-99.999
"220",749,4,1,0.616,-0.19,0.322,0.314,0.26,0.234,-99.999,-99.999
"221",750,4,1,-0.611,-0.161,0.322,0.314,0.26,0.234,-99.999,-99.999
"222",751,4,1,4.328,-0.175,0.322,0.314,0.26,0.234,-99.999,-99.999
"223",752,4,1,-0.234,-0.23,0.322,0.314,0.26,0.234,-99.999,-99.999
"224",753,4,1,-4.157,-0.294,0.322,0.314,0.26,0.234,-99.999,-99.999
"225",754,4,1,-2.177,-0.339,0.322,0.314,0.26,0.234,-99.999,-99.999
"226",755,4,1,0.606,-0.359,0.322,0.314,0.26,0.234,-99.999,-99.999
"227",756,4,1,-1.412,-0.368,0.322,0.314,0.26,0.234,-99.999,-99.999
"228",757,4,1,0.172,-0.379,0.322,0.314,0.26,0.234,-99.999,-99.999
"229",758,4,1,0.444,-0.408,0.322,0.314,0.26,0.234,-99.999,-99.999
"230",759,4,1,2.345,-0.466,0.322,0.314,0.26,0.234,-99.999,-99.999
"231",760,4,1,0.62,-0.558,0.322,0.314,0.26,0.234,-99.999,-99.999
"232",761,4,1,-2.664,-0.661,0.322,0.314,0.26,0.234,-99.999,-99.999
"233",762,4,1,-1.727,-0.749,0.322,0.314,0.26,0.234,-99.999,-99.999
"234",763,4,1,-1.466,-0.805,0.322,0.314,0.26,0.234,-99.999,-99.999
"235",764,4,1,-1.43,-0.825,0.322,0.314,0.26,0.234,-99.999,-99.999
"236",765,4,1,0.212,-0.808,0.322,0.314,0.26,0.234,-99.999,-99.999
"237",766,4,1,-1.418,-0.761,0.322,0.314,0.26,0.234,-99.999,-99.999
"238",767,4,1,-1.67,-0.685,0.322,0.314,0.26,0.234,-99.999,-99.999
"239",768,4,1,-1.381,-0.582,0.322,0.314,0.26,0.234,-99.999,-99.999
"240",769,4,1,0.084,-0.468,0.322,0.314,0.26,0.234,-99.999,-99.999
"241",770,4,1,-0.094,-0.361,0.322,0.314,0.26,0.234,-99.999,-99.999
"242",771,4,1,1.515,-0.277,0.322,0.314,0.26,0.234,-99.999,-99.999
"243",772,4,1,0.863,-0.229,0.322,0.314,0.26,0.234,-99.999,-99.999
"244",773,4,1,-1.866,-0.212,0.322,0.314,0.26,0.234,-99.999,-99.999
"245",774,4,1,-0.026,-0.217,0.322,0.314,0.26,0.234,-99.999,-99.999
"246",775,4,1,1.871,-0.242,0.322,0.314,0.26,0.234,-99.999,-99.999
"247",776,4,1,-1.933,-0.284,0.322,0.314,0.26,0.234,-99.999,-99.999
"248",777,4,1,-2.565,-0.327,0.322,0.314,0.26,0.234,-99.999,-99.999
"249",778,4,1,1.338,-0.369,0.322,0.314,0.26,0.234,-99.999,-99.999
"250",779,4,1,0.294,-0.419,0.322,0.314,0.26,0.234,-99.999,-99.999
"251",780,4,1,1.542,-0.48,0.322,0.314,0.26,0.234,-99.999,-99.999
